global_step,avg_episode_returns,avg_episode_length,SPS
288665600,3.36,52.31,8998.22
288716800,3.46,52.69,8998.22
288768000,4.01,51.17,8998.23
288819200,3.29,53.61,8998.41
288870400,3.71,52.06,8998.23
288921600,3.26,53.43,8998.23
288972800,3.75,51.56,8998.24
289024000,3.21,50.94,8998.25
289075200,3.38,52.16,8998.25
289126400,3.71,49.60,8998.26
289177600,3.41,52.47,8998.26
289228800,3.17,53.02,8998.26
289280000,3.77,51.60,8998.27
289331200,3.34,51.50,8998.27
289382400,3.26,52.59,8998.28
289433600,3.49,51.40,8998.28
289484800,3.19,53.24,8998.29
289536000,3.87,50.54,8998.29
289587200,3.38,51.69,8998.30
289638400,4.08,49.86,8998.30
289689600,2.99,53.30,8998.30
289740800,3.42,52.40,8998.31
289792000,3.53,52.78,8998.50
289843200,3.59,50.54,8998.31
289894400,3.66,50.97,8998.50
289945600,3.49,51.23,8998.33
289996800,3.56,50.84,8998.33
290048000,3.82,50.48,8998.34
290099200,3.66,49.66,8998.35
290150400,3.33,53.04,8998.34
290201600,2.87,53.19,8998.34
290252800,4.11,50.55,8998.35
290304000,3.54,52.04,8998.35
290355200,3.68,50.17,8998.36
290406400,2.40,54.46,8998.36
290457600,3.54,52.31,8998.35
290508800,3.26,52.68,8998.36
290560000,3.52,50.18,8998.36
290611200,3.69,51.37,8998.37
290662400,4.31,48.42,8998.37
290713600,3.97,50.54,8998.55
290764800,3.51,51.30,8998.37
290816000,4.15,51.14,8998.37
290867200,2.82,54.66,8998.37
290918400,3.48,51.21,8998.38
290969600,3.13,52.61,8998.39
291020800,3.12,51.87,8998.39
291072000,3.41,51.37,8998.39
291123200,4.24,49.34,8998.40
291174400,3.66,51.71,8998.40
291225600,3.80,51.34,8998.41
291276800,4.15,50.36,8998.41
291328000,2.88,53.83,8998.42
291379200,3.68,52.17,8998.43
291430400,2.85,52.80,8998.43
291481600,3.71,51.41,8998.44
291532800,3.44,51.39,8998.44
291584000,3.31,52.52,8998.45
291635200,3.52,52.34,8998.46
291686400,2.88,53.56,8998.46
291737600,3.66,51.95,8998.47
291788800,3.58,51.27,8998.48
291840000,2.96,53.53,8998.48
291891200,3.47,52.92,8998.49
291942400,3.54,52.02,8998.50
291993600,3.55,51.52,8998.50
292044800,3.23,53.64,8998.51
292096000,3.32,51.50,8998.52
292147200,3.49,51.94,8998.52
292198400,3.36,54.55,8998.53
292249600,3.38,52.42,8998.54
292300800,3.95,50.35,8998.55
292352000,3.00,53.56,8998.55
292403200,3.96,49.35,8998.56
292454400,3.31,52.73,8998.57
292505600,3.56,50.33,8998.57
292556800,3.68,50.51,8998.58
292608000,3.55,50.23,8998.59
292659200,3.72,50.48,8998.60
292710400,3.79,51.85,8998.60
292761600,3.45,52.15,8998.61
292812800,3.69,50.95,8998.62
292864000,4.28,49.58,8998.63
292915200,3.29,51.71,8998.63
292966400,3.73,51.22,8998.64
293017600,3.54,52.36,8998.65
293068800,3.46,52.57,8998.65
293120000,3.57,49.51,8998.66
293171200,3.87,51.63,8998.66
293222400,3.89,51.06,8998.66
293273600,3.13,52.92,8998.67
293324800,3.50,50.89,8998.68
293376000,3.33,51.55,8998.68
293427200,3.46,52.27,8998.69
293478400,4.21,51.24,8998.68
293529600,3.59,51.26,8998.69
293580800,4.30,49.40,8998.70
293632000,3.43,52.48,8998.70
293683200,3.32,51.18,8998.71
293734400,3.99,48.86,8998.89
293785600,3.51,52.81,8998.71
293836800,3.76,50.84,8998.72
293888000,3.59,52.13,8998.72
293939200,3.64,51.50,8998.73
293990400,4.05,50.09,8998.91
294041600,3.53,52.30,8998.74
294092800,4.15,50.01,8998.74
294144000,4.28,51.60,8998.75
294195200,3.77,49.55,8998.75
294246400,3.88,50.43,8998.76
294297600,3.19,53.56,8998.77
294348800,3.49,52.69,8998.78
294400000,3.68,52.03,8998.78
294451200,3.69,51.41,8998.96
294502400,3.70,51.73,8998.79
294553600,3.15,53.18,8998.97
294604800,3.42,52.35,8998.80
294656000,4.11,49.19,8998.81
294707200,4.43,49.10,8998.81
294758400,3.42,52.70,8998.81
294809600,3.11,53.54,8998.82
294860800,3.00,53.53,8998.83
294912000,3.21,52.98,8998.83
294963200,3.27,52.54,8998.84
295014400,3.80,51.92,8998.84
295065600,3.44,52.59,8998.85
295116800,3.82,50.51,8998.86
295168000,3.40,51.85,8998.86
295219200,3.89,51.56,8998.87
295270400,3.46,52.62,8998.88
295321600,3.27,53.43,8998.88
295372800,3.76,50.79,8998.89
295424000,3.31,52.18,8998.90
295475200,3.51,53.60,8998.90
295526400,3.77,50.69,8998.91
295577600,3.13,52.17,8998.91
295628800,3.69,50.77,8998.92
295680000,2.84,55.48,8998.93
295731200,2.99,53.52,8998.93
295782400,3.19,53.14,8998.94
295833600,3.56,52.97,8998.95
295884800,3.62,51.01,8998.95
295936000,4.04,49.69,8998.96
295987200,3.90,50.19,8998.97
296038400,4.43,48.56,8998.97
296089600,3.46,52.94,8998.98
296140800,3.45,52.84,8998.99
296192000,4.18,49.93,8998.99
296243200,3.50,51.91,8999.00
296294400,3.69,50.04,8999.01
296345600,2.98,53.07,8999.01
296396800,4.27,49.21,8999.02
296448000,3.10,53.07,8999.03
296499200,3.31,52.74,8999.02
296550400,3.11,54.01,8999.03
296601600,3.31,54.04,8999.04
296652800,3.35,51.55,8999.04
296704000,4.22,50.42,8999.05
296755200,3.61,51.70,8999.05
296806400,3.35,51.44,8999.05
296857600,2.93,53.88,8999.06
296908800,3.06,53.79,8999.06
296960000,3.25,51.99,8999.07
297011200,3.25,52.06,8999.08
297062400,3.59,51.56,8999.08
297113600,3.37,52.11,8999.25
297164800,3.94,50.61,8999.08
297216000,4.17,49.88,8999.09
297267200,4.38,49.70,8999.10
297318400,3.28,52.75,8999.10
297369600,3.99,50.66,8999.28
297420800,3.49,52.56,8999.10
297472000,3.66,50.51,8999.11
297523200,3.85,52.27,8999.12
297574400,3.79,51.44,8999.12
297625600,3.61,52.24,8999.13
297676800,4.08,51.04,8999.14
297728000,3.65,52.37,8999.13
297779200,3.57,51.84,8999.14
297830400,3.57,51.69,8999.15
297881600,4.03,50.70,8999.16
297932800,3.27,53.66,8999.16
297984000,3.72,50.99,8999.17
298035200,3.79,51.49,8999.16
298086400,3.90,49.40,8999.17
298137600,3.74,51.43,8999.17
298188800,4.06,50.43,8999.18
298240000,3.55,50.94,8999.19
298291200,3.71,51.07,8999.19
298342400,4.52,50.15,8999.20
298393600,3.25,51.97,8999.21
298444800,3.97,51.55,8999.21
298496000,3.80,49.40,8999.22
298547200,3.64,51.95,8999.23
298598400,3.99,49.76,8999.23
298649600,3.45,52.11,8999.24
298700800,3.95,50.66,8999.24
298752000,3.47,51.87,8999.25
298803200,3.11,51.70,8999.25
298854400,3.97,50.35,8999.25
298905600,3.05,51.60,8999.26
298956800,3.26,53.70,8999.27
299008000,3.73,50.55,8999.27
299059200,3.73,51.14,8999.28
299110400,3.31,51.71,8999.28
299161600,2.82,53.84,8999.29
299212800,3.75,49.80,8999.30
299264000,2.70,53.22,8999.30
299315200,3.52,52.14,8999.31
299366400,3.49,52.35,8999.32
299417600,3.46,51.91,8999.32
299468800,4.00,50.48,8999.33
299520000,3.02,52.48,8999.34
299571200,3.38,52.86,8999.35
299622400,3.32,53.38,8999.35
299673600,4.07,50.96,8999.36
299724800,3.52,50.93,8999.37
299776000,4.10,49.88,8999.37
299827200,3.09,53.37,8999.37
299878400,3.79,51.52,8999.37
299929600,3.73,52.18,8999.38
299980800,4.07,50.38,8999.38
