global_step,avg_episode_returns,avg_episode_length,SPS
247398400,4.09,51.11,5736.19
247449600,2.91,52.85,5736.19
247500800,4.15,50.84,5736.20
247552000,4.16,49.02,5736.21
247603200,3.79,50.90,5736.21
247654400,3.87,51.81,5736.22
247705600,2.99,53.49,5736.23
247756800,3.68,50.60,5736.23
247808000,3.60,52.08,5736.24
247859200,3.97,51.75,5736.25
247910400,4.04,50.52,5736.25
247961600,3.55,50.12,5736.26
248012800,3.24,52.18,5736.27
248064000,3.54,52.28,5736.27
248115200,4.17,49.09,5736.28
248166400,3.98,49.68,5736.29
248217600,4.03,50.75,5736.29
248268800,3.55,50.97,5736.30
248320000,3.12,51.91,5736.31
248371200,3.37,53.25,5736.31
248422400,3.80,51.20,5736.32
248473600,4.26,50.70,5736.33
248524800,3.50,51.04,5736.33
248576000,3.99,51.35,5736.34
248627200,3.43,51.87,5736.35
248678400,3.68,50.38,5736.35
248729600,3.34,51.97,5736.35
248780800,3.60,52.17,5736.36
248832000,3.54,51.91,5736.37
248883200,3.16,51.92,5736.38
248934400,3.87,50.46,5736.38
248985600,3.63,51.60,5736.39
249036800,3.65,50.64,5736.39
249088000,3.35,52.76,5736.45
249139200,2.98,53.72,5736.41
249190400,3.85,51.01,5736.42
249241600,3.92,50.53,5736.42
249292800,3.61,52.41,5736.43
249344000,4.23,49.74,5736.43
249395200,3.83,50.65,5736.44
249446400,4.00,50.23,5736.49
249497600,3.84,51.26,5736.45
249548800,3.43,51.17,5736.46
249600000,3.72,50.94,5736.47
249651200,3.70,50.46,5736.47
249702400,3.42,51.68,5736.48
249753600,3.02,54.06,5736.48
249804800,3.79,50.03,5736.49
249856000,3.64,52.61,5736.49
249907200,3.45,50.66,5736.50
249958400,3.81,51.92,5736.50
250009600,3.26,52.84,5736.51
250060800,3.10,53.52,5736.51
250112000,2.86,55.41,5736.52
250163200,3.83,51.36,5736.52
250214400,2.62,54.28,5736.53
250265600,3.57,51.23,5736.57
250316800,3.36,53.20,5736.53
250368000,3.45,52.44,5736.54
250419200,3.53,51.18,5736.54
250470400,3.57,50.78,5736.55
250521600,3.84,50.96,5736.55
250572800,3.44,52.22,5736.55
250624000,3.77,50.49,5736.56
250675200,3.42,50.58,5736.57
250726400,3.56,51.71,5736.57
250777600,3.91,50.91,5736.58
250828800,3.62,51.46,5736.58
250880000,3.44,52.73,5736.59
250931200,4.29,48.78,5736.59
250982400,4.06,49.25,5736.60
251033600,3.97,50.31,5736.61
251084800,3.90,51.21,5736.61
251136000,3.34,52.16,5736.62
251187200,3.23,51.73,5736.62
251238400,3.89,51.83,5736.63
251289600,4.20,50.53,5736.64
251340800,4.17,49.92,5736.65
251392000,3.64,53.34,5736.65
251443200,3.60,50.26,5736.71
251494400,3.69,49.54,5736.67
251545600,4.04,49.96,5736.68
251596800,3.63,50.98,5736.68
251648000,3.63,49.93,5736.69
251699200,3.31,52.14,5736.70
251750400,3.47,51.29,5736.70
251801600,3.94,50.78,5736.71
251852800,3.43,52.46,5736.72
251904000,3.36,52.67,5736.72
251955200,4.06,48.97,5736.73
252006400,4.21,50.83,5736.74
252057600,4.30,49.85,5736.74
252108800,3.43,52.47,5736.75
252160000,3.24,52.84,5736.76
252211200,4.22,50.15,5736.76
252262400,3.91,49.86,5736.77
252313600,3.75,51.01,5736.77
252364800,3.91,50.12,5736.78
252416000,3.84,52.14,5736.78
252467200,3.95,50.27,5736.79
252518400,2.89,53.80,5736.80
252569600,3.48,51.77,5736.80
252620800,4.10,49.18,5736.85
252672000,3.92,49.40,5736.81
252723200,3.64,51.35,5736.82
252774400,4.08,50.25,5736.82
252825600,4.05,51.21,5736.83
252876800,3.56,51.93,5736.84
252928000,3.68,51.23,5736.84
252979200,3.66,51.00,5736.84
253030400,3.13,52.11,5736.85
253081600,3.66,51.86,5736.86
253132800,3.38,52.00,5736.86
253184000,3.62,51.43,5736.91
253235200,3.73,50.49,5736.88
253286400,4.04,50.66,5736.87
253337600,3.68,52.32,5736.88
253388800,3.79,50.84,5736.93
253440000,3.51,52.65,5736.94
253491200,3.49,52.01,5736.90
253542400,3.15,52.55,5736.91
253593600,3.20,52.86,5736.91
253644800,3.98,50.76,5736.92
253696000,3.31,52.68,5736.93
253747200,3.16,53.79,5736.93
253798400,3.53,52.52,5736.94
253849600,3.48,52.07,5736.99
253900800,4.06,50.84,5736.95
253952000,3.83,50.16,5736.95
254003200,3.66,51.57,5736.96
254054400,3.83,51.69,5736.97
254105600,4.07,49.99,5736.97
254156800,4.04,51.35,5736.98
254208000,3.77,50.41,5736.99
254259200,3.48,52.94,5736.99
254310400,3.98,50.44,5737.04
254361600,3.61,50.57,5737.00
254412800,4.07,50.21,5737.01
254464000,3.09,51.92,5737.02
254515200,4.48,47.29,5737.02
254566400,3.66,51.94,5737.03
254617600,3.29,52.60,5737.04
254668800,3.34,52.24,5737.04
254720000,3.31,50.74,5737.09
254771200,3.83,50.61,5737.10
254822400,4.18,50.51,5737.06
254873600,3.66,50.69,5737.07
254924800,3.80,50.87,5737.07
254976000,3.08,52.70,5737.12
255027200,3.78,51.27,5737.09
255078400,3.43,52.07,5737.14
255129600,4.01,50.60,5737.10
255180800,3.45,51.56,5737.11
255232000,3.37,51.35,5737.11
255283200,3.50,50.69,5737.16
255334400,3.91,51.29,5737.12
255385600,3.76,51.36,5737.13
255436800,3.40,51.95,5737.14
255488000,3.64,50.60,5737.14
255539200,3.76,50.76,5737.15
255590400,4.09,49.57,5737.15
255641600,4.07,50.71,5737.16
255692800,3.55,51.40,5737.17
255744000,3.64,50.69,5737.17
255795200,3.91,50.86,5737.18
255846400,3.77,49.92,5737.19
255897600,3.71,50.49,5737.19
255948800,3.28,51.22,5737.24
256000000,3.85,51.34,5737.24
256051200,3.29,51.68,5737.21
256102400,4.04,50.82,5737.21
256153600,3.53,50.89,5737.22
256204800,3.80,51.42,5737.23
256256000,4.46,49.12,5737.23
256307200,3.23,53.04,5737.23
256358400,3.53,52.88,5737.24
256409600,4.26,49.21,5737.25
256460800,3.59,51.39,5737.30
256512000,3.56,52.32,5737.26
256563200,3.53,51.59,5737.31
256614400,3.86,50.28,5737.27
256665600,3.49,51.94,5737.27
256716800,3.40,51.62,5737.28
256768000,3.49,52.14,5737.29
256819200,3.40,51.32,5737.29
256870400,3.81,50.10,5737.34
256921600,3.37,51.37,5737.35
256972800,4.13,49.36,5737.31
257024000,3.57,50.25,5737.36
257075200,3.67,49.80,5737.32
257126400,4.10,49.75,5737.33
257177600,3.81,51.14,5737.33
257228800,3.58,51.49,5737.33
257280000,4.04,51.01,5737.34
257331200,4.17,50.96,5737.30
257382400,3.70,51.76,5737.35
257433600,4.34,49.03,5737.36
257484800,3.70,50.51,5737.36
257536000,3.73,52.08,5737.37
257587200,3.45,51.07,5737.38
257638400,4.05,50.68,5737.38
257689600,3.95,50.82,5737.39
257740800,3.82,51.02,5737.40
257792000,3.48,51.46,5737.40
257843200,3.96,50.52,5737.41
257894400,3.39,52.03,5737.41
257945600,3.35,53.65,5737.42
257996800,3.51,50.75,5737.43
258048000,3.67,50.41,5737.43
258099200,4.34,49.68,5737.44
258150400,3.18,53.47,5737.49
258201600,4.19,51.27,5737.50
258252800,3.82,51.82,5737.46
258304000,4.13,49.55,5737.46
258355200,3.70,51.14,5737.47
258406400,3.58,51.09,5737.48
258457600,3.37,53.68,5737.49
258508800,4.38,50.38,5737.49
258560000,4.33,50.86,5737.50
258611200,3.57,52.36,5737.51
258662400,3.03,53.26,5737.52
258713600,4.04,50.06,5737.52
258764800,4.86,48.27,5737.53
258816000,3.19,52.35,5737.54
258867200,3.68,50.55,5737.54
258918400,3.06,52.41,5737.55
258969600,3.57,51.61,5737.55
259020800,3.62,51.61,5737.55
259072000,3.84,50.65,5737.56
259123200,3.32,53.75,5737.57
259174400,3.24,52.47,5737.57
259225600,4.05,51.18,5737.58
259276800,4.43,49.60,5737.59
259328000,4.00,51.29,5737.59
259379200,4.40,48.67,5737.64
259430400,3.77,50.98,5737.60
259481600,4.33,49.07,5737.61
259532800,4.06,51.13,5737.62
259584000,3.82,50.04,5737.62
259635200,3.24,54.09,5737.62
259686400,3.49,50.16,5737.63
259737600,3.81,51.23,5737.63
259788800,3.44,52.14,5737.64
259840000,2.49,53.53,5737.65
259891200,3.77,51.94,5737.65
259942400,4.02,50.79,5737.65
259993600,3.28,52.09,5735.69
260044800,3.95,51.08,5735.69
260096000,3.97,50.44,5735.70
260147200,3.69,51.75,5735.75
260198400,3.56,51.12,5735.76
260249600,3.86,50.98,5735.72
260300800,3.45,52.41,5735.73
260352000,3.51,53.27,5735.73
260403200,4.15,50.22,5735.74
260454400,4.06,50.98,5735.79
260505600,3.88,51.07,5735.75
260556800,3.23,52.05,5735.76
260608000,4.00,49.53,5735.81
260659200,3.70,51.31,5735.77
260710400,3.67,51.12,5735.82
260761600,4.02,52.12,5735.78
260812800,4.37,49.51,5735.79
260864000,3.08,52.87,5735.80
260915200,3.69,51.15,5735.80
260966400,3.57,52.69,5735.81
261017600,4.19,49.40,5735.82
261068800,4.06,49.64,5735.82
261120000,3.05,52.91,5735.83
261171200,3.46,51.90,5735.83
261222400,3.14,52.60,5735.84
261273600,3.96,50.60,5735.85
261324800,3.09,53.89,5735.85
261376000,4.18,51.38,5735.86
261427200,3.21,51.26,5735.86
261478400,4.06,50.39,5735.87
261529600,4.02,49.28,5735.87
261580800,4.11,49.37,5735.88
261632000,4.20,49.34,5735.89
261683200,4.38,49.31,5735.89
261734400,3.58,51.48,5735.90
261785600,4.05,50.66,5735.90
261836800,3.70,51.01,5735.91
261888000,4.23,50.12,5735.91
261939200,4.19,48.30,5735.92
261990400,3.55,52.27,5735.93
262041600,3.52,52.54,5735.93
262092800,3.86,50.28,5735.93
262144000,4.18,50.28,5735.98
262195200,3.43,51.33,5735.95
262246400,3.38,53.70,5735.95
262297600,3.76,51.11,5735.96
262348800,3.38,53.01,5735.96
262400000,3.60,51.14,5735.97
262451200,4.03,49.42,5736.02
262502400,3.90,50.74,5735.98
262553600,4.41,49.46,5735.99
262604800,2.90,52.14,5735.99
262656000,3.40,52.51,5735.96
262707200,3.74,50.19,5736.01
262758400,3.67,51.17,5736.01
262809600,3.80,51.49,5736.02
262860800,3.86,51.70,5736.03
262912000,4.11,51.65,5736.03
262963200,3.33,53.09,5736.04
263014400,3.61,51.14,5736.04
263065600,4.38,47.98,5736.05
263116800,3.72,49.94,5736.06
263168000,3.87,51.00,5736.11
263219200,4.15,51.33,5736.07
263270400,3.87,51.50,5736.08
263321600,4.15,49.65,5736.08
263372800,3.72,52.13,5736.09
263424000,3.58,53.03,5736.14
263475200,3.37,51.78,5736.14
263526400,3.76,51.17,5736.10
263577600,3.77,51.95,5736.11
263628800,3.56,50.65,5736.12
263680000,3.86,50.39,5736.13
263731200,3.60,52.71,5736.13
263782400,4.65,48.46,5736.14
263833600,3.92,48.98,5736.19
263884800,3.46,51.27,5736.15
263936000,3.70,52.05,5736.16
263987200,3.11,53.01,5736.21
264038400,3.59,51.42,5736.17
264089600,3.39,51.41,5736.18
264140800,3.80,51.04,5736.18
264192000,4.52,49.34,5736.19
264243200,3.73,50.35,5736.20
264294400,3.73,50.83,5736.21
264345600,3.20,51.74,5736.21
264396800,4.18,51.08,5736.22
264448000,3.58,52.08,5736.23
264499200,3.57,51.63,5736.23
264550400,3.50,50.30,5736.24
264601600,3.57,52.23,5736.25
264652800,4.08,51.69,5736.26
264704000,4.12,50.32,5736.26
264755200,3.47,52.27,5736.26
264806400,3.26,53.06,5736.27
264857600,3.66,50.73,5736.28
264908800,3.64,50.57,5736.28
264960000,3.56,51.47,5736.29
265011200,3.42,51.89,5736.30
265062400,3.18,52.37,5736.30
265113600,3.60,51.71,5736.31
265164800,3.88,50.28,5736.31
265216000,3.46,53.36,5736.32
265267200,4.38,49.43,5736.33
265318400,3.61,50.28,5736.33
265369600,3.22,52.10,5736.34
265420800,3.46,52.70,5736.34
265472000,4.03,50.36,5736.35
265523200,3.99,50.73,5736.36
265574400,3.66,50.67,5736.41
265625600,3.32,52.10,5736.37
265676800,3.72,51.14,5736.37
265728000,2.67,54.01,5736.38
265779200,3.80,51.65,5736.39
265830400,3.81,50.90,5736.39
265881600,3.82,51.53,5736.40
265932800,4.07,49.63,5736.41
265984000,4.27,50.28,5736.41
266035200,3.57,52.35,5736.42
266086400,4.48,49.77,5736.43
266137600,3.36,51.80,5736.43
266188800,3.66,52.13,5736.44
266240000,4.32,50.02,5736.45
266291200,3.76,51.76,5736.45
266342400,4.30,49.77,5736.46
266393600,3.78,50.62,5736.47
266444800,3.54,52.09,5736.47
266496000,3.44,52.58,5736.48
266547200,3.91,50.51,5736.49
266598400,3.50,52.28,5736.49
266649600,3.48,53.08,5736.50
266700800,4.17,50.05,5736.50
266752000,3.59,52.01,5736.51
266803200,3.24,53.12,5736.51
266854400,3.80,51.42,5736.52
266905600,3.39,52.48,5736.57
266956800,4.36,49.66,5736.53
267008000,4.02,51.23,5736.54
267059200,4.05,49.23,5736.54
267110400,3.92,50.96,5736.55
267161600,3.70,49.94,5736.55
267212800,4.43,48.73,5736.56
267264000,3.74,51.22,5736.57
267315200,3.85,51.19,5736.61
267366400,3.46,51.51,5736.58
267417600,3.35,53.64,5736.58
267468800,4.04,51.43,5736.59
267520000,4.14,49.13,5736.60
267571200,3.61,51.30,5736.60
267622400,3.73,51.03,5736.61
267673600,3.69,50.77,5736.61
267724800,3.36,52.21,5736.62
267776000,3.97,51.45,5736.62
267827200,4.00,50.99,5736.62
267878400,4.57,51.13,5736.63
267929600,3.47,51.16,5736.64
267980800,3.73,51.75,5736.64
268032000,3.67,52.21,5736.65
268083200,4.14,50.48,5736.65
268134400,3.97,50.92,5736.70
268185600,4.09,48.88,5736.70
268236800,3.31,51.53,5736.67
268288000,3.81,51.31,5736.68
268339200,3.61,52.06,5736.68
268390400,4.41,48.97,5736.68
268441600,3.64,51.95,5736.69
268492800,3.54,51.80,5736.70
268544000,2.98,53.74,5736.70
268595200,3.82,50.76,5736.75
268646400,4.37,48.85,5736.71
268697600,3.60,51.90,5736.71
268748800,3.37,53.55,5736.72
268800000,4.22,49.87,5736.72
268851200,2.98,53.81,5736.73
268902400,3.82,51.54,5736.73
268953600,3.30,52.35,5736.74
269004800,3.75,49.72,5736.74
269056000,3.12,52.48,5736.74
269107200,3.87,50.35,5736.75
269158400,3.56,51.44,5736.76
269209600,3.18,52.68,5736.76
269260800,3.98,50.44,5736.77
269312000,3.63,51.65,5736.77
269363200,2.88,53.09,5736.77
269414400,3.85,49.99,5736.78
269465600,3.98,50.12,5736.79
269516800,3.38,50.79,5736.79
269568000,3.31,52.39,5736.79
269619200,4.17,49.50,5736.80
269670400,3.84,51.33,5736.80
269721600,4.12,49.55,5736.81
269772800,3.72,51.24,5736.81
269824000,3.96,50.29,5736.82
269875200,3.99,50.16,5736.83
269926400,3.42,52.26,5736.83
269977600,3.56,53.20,5736.84
270028800,3.99,49.99,5736.88
270080000,4.69,48.26,5736.85
270131200,4.20,50.61,5736.85
270182400,3.89,49.22,5736.86
270233600,3.79,50.43,5736.87
270284800,4.08,50.61,5736.87
270336000,3.87,50.79,5736.88
270387200,3.73,52.32,5736.89
270438400,3.45,53.17,5736.89
270489600,3.41,51.30,5736.90
270540800,4.07,49.96,5736.91
270592000,4.34,49.26,5736.91
270643200,3.71,51.41,5736.92
270694400,3.86,50.20,5736.93
270745600,3.75,51.08,5736.93
270796800,3.41,53.01,5736.94
270848000,3.18,52.34,5736.94
270899200,3.61,52.83,5736.95
270950400,4.39,49.47,5736.96
271001600,3.51,50.19,5736.96
271052800,3.94,49.40,5736.97
271104000,4.48,49.39,5736.97
271155200,3.84,50.22,5736.97
271206400,4.35,49.98,5736.98
271257600,4.16,50.41,5736.98
271308800,4.23,49.48,5736.99
271360000,3.60,50.61,5737.00
271411200,3.42,50.98,5737.00
271462400,4.13,49.91,5737.00
271513600,3.65,50.85,5737.01
271564800,3.45,51.09,5737.02
271616000,3.87,49.95,5737.02
271667200,3.57,52.95,5737.07
271718400,4.05,50.51,5737.07
271769600,4.14,48.90,5737.04
271820800,3.62,52.29,5737.04
271872000,3.61,50.67,5737.05
271923200,3.52,51.27,5737.06
271974400,4.10,49.41,5737.06
272025600,4.13,49.40,5737.06
272076800,3.94,50.63,5737.07
272128000,4.05,50.76,5737.07
272179200,3.26,53.63,5737.08
272230400,3.61,51.57,5737.08
272281600,3.33,52.57,5737.09
272332800,3.64,52.13,5737.09
272384000,4.09,50.31,5737.10
272435200,3.46,50.72,5737.10
272486400,4.10,51.04,5737.10
272537600,3.22,52.62,5737.11
272588800,4.03,50.53,5737.11
272640000,3.97,49.38,5737.12
272691200,3.51,52.57,5737.16
272742400,3.94,50.75,5737.13
272793600,3.69,52.54,5737.13
272844800,3.87,50.65,5737.14
272896000,3.13,53.43,5737.14
272947200,4.38,48.96,5737.15
272998400,3.96,52.07,5737.15
273049600,3.88,50.14,5737.16
273100800,3.67,52.11,5737.16
273152000,3.64,50.51,5737.17
273203200,3.91,51.15,5737.18
273254400,3.87,51.38,5737.18
273305600,3.72,52.27,5737.19
273356800,3.80,51.63,5737.20
273408000,4.37,49.90,5737.20
273459200,3.83,51.05,5737.21
273510400,4.18,49.09,5737.22
273561600,3.54,51.90,5737.22
273612800,3.92,49.92,5737.23
273664000,3.41,52.69,5737.24
273715200,3.50,51.39,5737.24
273766400,3.77,51.82,5737.25
273817600,3.77,50.42,5737.26
273868800,3.54,51.76,5737.26
273920000,4.48,49.20,5737.27
273971200,3.74,50.60,5737.27
274022400,3.84,49.99,5737.28
274073600,4.13,49.72,5737.29
274124800,3.99,50.05,5737.29
274176000,4.10,49.73,5737.30
274227200,3.89,49.74,5737.31
274278400,3.96,49.83,5737.31
274329600,4.32,50.35,5737.36
274380800,4.23,50.33,5737.32
274432000,3.99,51.10,5737.33
274483200,4.31,49.47,5737.33
274534400,3.66,51.47,5737.34
274585600,4.18,50.28,5737.34
274636800,4.03,51.95,5737.35
274688000,3.90,50.50,5737.36
274739200,3.97,50.20,5737.36
274790400,4.19,49.10,5737.37
274841600,4.07,49.01,5737.37
274892800,4.12,50.11,5737.38
274944000,3.80,50.23,5737.39
274995200,3.81,51.15,5737.39
275046400,3.77,51.13,5737.39
275097600,3.78,50.11,5737.40
275148800,3.71,51.42,5737.41
275200000,3.72,51.22,5737.41
275251200,3.14,52.22,5737.42
275302400,3.76,50.97,5737.43
275353600,4.12,50.03,5737.43
275404800,3.36,51.79,5737.43
275456000,4.04,50.22,5737.44
275507200,3.39,53.68,5737.45
275558400,4.17,49.79,5737.45
275609600,4.07,50.92,5737.46
275660800,3.82,50.37,5737.46
275712000,3.90,50.64,5737.47
275763200,3.87,51.24,5737.47
275814400,3.88,50.44,5737.48
275865600,3.90,49.98,5737.49
275916800,4.22,50.78,5737.49
275968000,3.20,53.90,5737.49
276019200,4.14,48.91,5737.54
276070400,4.05,50.18,5737.51
276121600,3.70,49.36,5737.51
276172800,4.31,49.16,5737.52
276224000,4.22,49.53,5737.52
276275200,3.96,50.50,5737.52
276326400,3.77,50.86,5737.57
276377600,4.08,50.16,5737.58
276428800,4.06,50.26,5737.54
276480000,4.12,49.31,5737.55
276531200,3.51,52.51,5737.55
276582400,3.50,51.02,5737.56
276633600,4.00,50.62,5737.61
276684800,3.77,51.01,5737.57
276736000,3.78,50.53,5737.58
276787200,4.11,49.92,5737.63
276838400,3.72,49.52,5737.59
276889600,3.84,51.10,5737.60
276940800,4.00,50.00,5737.60
276992000,3.83,50.25,5737.61
277043200,3.82,50.70,5737.62
277094400,4.39,49.25,5737.62
277145600,3.82,49.12,5737.63
277196800,3.71,50.97,5737.64
277248000,3.91,50.57,5737.64
277299200,3.92,51.46,5737.65
277350400,4.06,50.18,5737.66
277401600,4.09,49.63,5737.66
277452800,4.16,51.59,5737.66
277504000,3.43,52.31,5737.67
277555200,4.41,49.36,5737.68
277606400,3.75,50.83,5737.69
277657600,3.76,50.28,5737.69
277708800,3.55,51.67,5737.70
277760000,4.06,51.39,5737.70
277811200,4.00,51.14,5737.71
277862400,3.48,52.38,5737.71
277913600,3.33,52.39,5737.72
277964800,3.96,49.58,5737.73
278016000,3.46,52.52,5737.77
278067200,4.13,50.32,5737.73
278118400,3.90,50.48,5737.74
278169600,3.42,51.55,5737.75
278220800,3.23,52.62,5737.75
278272000,3.57,51.79,5737.76
278323200,4.12,50.19,5737.76
278374400,2.97,53.38,5737.77
278425600,3.86,50.06,5737.77
278476800,3.96,50.47,5737.78
278528000,3.97,49.35,5737.78
278579200,4.16,51.08,5737.79
278630400,4.52,49.49,5737.80
278681600,3.67,51.99,5737.80
278732800,3.82,50.01,5737.80
278784000,4.29,50.02,5737.81
278835200,4.05,50.47,5737.81
278886400,3.80,52.05,5737.82
278937600,3.98,51.25,5737.83
278988800,4.03,49.88,5737.83
279040000,3.47,52.19,5737.83
279091200,3.97,50.02,5737.88
279142400,4.16,49.29,5737.85
279193600,3.24,53.71,5737.85
279244800,3.74,50.85,5737.86
279296000,3.66,51.11,5737.86
279347200,3.39,51.34,5737.87
279398400,4.15,49.68,5737.87
279449600,3.88,51.08,5737.88
279500800,3.43,52.65,5737.88
279552000,3.91,51.66,5737.89
279603200,4.58,48.51,5737.90
279654400,4.11,50.78,5737.90
279705600,4.10,50.50,5737.91
279756800,4.31,50.57,5737.91
279808000,4.01,49.10,5737.96
279859200,3.43,51.65,5737.93
279910400,2.83,53.19,5737.97
279961600,3.76,51.86,5737.94
280012800,3.81,51.55,5736.12
280064000,3.42,51.54,5736.12
280115200,3.81,50.48,5736.13
280166400,3.84,50.88,5736.13
280217600,4.13,50.17,5736.14
280268800,3.63,50.81,5736.14
280320000,4.02,49.74,5736.15
280371200,3.83,51.84,5736.16
280422400,3.53,52.06,5736.16
280473600,3.73,52.12,5736.16
280524800,3.65,52.34,5736.17
280576000,3.99,51.39,5736.18
280627200,3.43,52.42,5736.18
280678400,4.51,49.61,5736.19
280729600,3.91,51.70,5736.20
280780800,3.63,52.28,5736.20
280832000,3.63,52.25,5736.25
280883200,4.07,50.53,5736.22
280934400,4.20,50.19,5736.22
280985600,3.51,53.47,5736.23
281036800,4.19,51.75,5736.24
281088000,4.08,52.07,5736.24
281139200,3.80,49.75,5736.24
281190400,4.41,49.87,5736.25
281241600,4.07,50.96,5736.26
281292800,4.06,51.87,5736.26
281344000,3.75,51.50,5736.27
281395200,4.10,48.69,5736.27
281446400,3.97,50.85,5736.28
281497600,3.51,52.09,5736.29
281548800,3.95,50.11,5736.33
281600000,3.69,50.92,5736.30
281651200,4.15,50.60,5736.31
281702400,3.45,52.50,5736.31
281753600,3.64,50.18,5736.36
281804800,4.36,49.15,5736.33
281856000,3.60,51.09,5736.34
281907200,4.07,49.37,5736.34
281958400,3.52,50.59,5736.35
282009600,3.56,51.31,5736.35
282060800,3.64,51.18,5736.36
282112000,4.50,48.82,5736.40
282163200,3.69,51.03,5736.37
282214400,4.17,49.17,5736.38
282265600,3.92,50.08,5736.38
282316800,3.68,52.47,5736.43
282368000,3.29,51.87,5736.43
282419200,3.68,51.62,5736.44
282470400,3.88,50.52,5736.41
282521600,3.90,50.60,5736.41
282572800,3.79,50.01,5736.42
282624000,4.30,48.55,5736.47
282675200,4.07,49.21,5736.47
282726400,3.75,50.04,5736.44
282777600,4.20,48.85,5736.45
282828800,3.53,51.47,5736.45
282880000,3.82,51.54,5736.50
282931200,3.81,52.07,5736.47
282982400,3.95,49.30,5736.51
283033600,3.87,51.32,5736.48
283084800,4.03,50.18,5736.48
283136000,3.79,51.07,5736.49
283187200,2.65,55.14,5736.49
283238400,3.56,51.32,5736.50
283289600,3.58,51.05,5736.50
283340800,3.82,49.85,5736.51
283392000,3.59,50.73,5736.52
283443200,4.13,49.98,5736.52
283494400,4.52,48.09,5736.52
283545600,2.99,53.41,5736.57
283596800,4.42,49.54,5736.54
283648000,4.19,49.53,5736.54
283699200,4.08,48.81,5736.59
283750400,3.44,50.60,5736.55
283801600,4.23,49.94,5736.59
283852800,3.37,51.98,5736.56
283904000,3.94,51.43,5736.61
283955200,4.18,50.52,5736.61
284006400,4.34,50.16,5736.58
284057600,3.88,50.57,5736.59
284108800,3.77,50.90,5736.59
284160000,4.00,49.64,5736.59
284211200,3.12,51.98,5736.64
284262400,3.61,51.63,5736.60
284313600,3.73,50.86,5736.61
284364800,3.51,51.40,5736.62
284416000,3.66,53.33,5736.62
284467200,3.85,51.20,5736.63
284518400,4.14,49.73,5736.63
284569600,4.93,47.61,5736.64
284620800,3.62,50.36,5736.64
284672000,4.35,49.20,5736.69
284723200,4.33,49.57,5736.66
284774400,3.63,51.19,5736.66
284825600,2.94,53.71,5736.67
284876800,3.90,51.22,5736.67
284928000,4.40,50.52,5736.68
284979200,3.76,50.95,5736.69
285030400,3.63,50.93,5736.69
285081600,3.89,51.67,5736.74
285132800,4.35,48.30,5736.70
285184000,3.75,51.44,5736.71
285235200,4.07,50.83,5736.72
285286400,3.84,51.25,5736.72
285337600,4.12,49.76,5736.73
285388800,4.40,49.71,5736.77
285440000,3.78,51.69,5736.74
285491200,3.71,51.59,5736.75
285542400,4.25,50.67,5736.75
285593600,3.74,52.12,5736.75
285644800,3.78,51.66,5736.76
285696000,4.61,49.25,5736.76
285747200,3.90,50.55,5736.77
285798400,3.59,51.43,5736.77
285849600,3.08,51.92,5736.78
285900800,3.14,52.63,5736.78
285952000,3.73,50.05,5736.79
286003200,4.48,49.98,5736.80
286054400,3.53,51.55,5736.80
286105600,3.71,49.72,5736.81
286156800,4.07,49.57,5736.81
286208000,4.47,48.22,5736.82
286259200,4.11,51.89,5736.86
286310400,4.53,49.16,5736.87
286361600,3.53,52.20,5736.84
286412800,3.72,52.42,5736.84
286464000,3.69,50.86,5736.85
286515200,3.88,50.92,5736.85
286566400,4.34,50.25,5736.86
286617600,4.01,49.70,5736.86
286668800,4.02,51.35,5736.87
286720000,3.48,51.33,5736.87
286771200,3.72,51.08,5736.88
286822400,3.68,50.64,5736.88
286873600,4.36,49.83,5736.89
286924800,4.19,50.00,5736.89
286976000,4.16,50.93,5736.90
287027200,3.86,50.62,5736.91
287078400,3.49,52.48,5736.91
287129600,4.17,50.45,5736.95
287180800,3.45,51.85,5736.96
287232000,3.65,51.60,5736.93
287283200,3.79,51.23,5736.93
287334400,3.80,51.37,5736.94
287385600,4.46,48.69,5736.95
287436800,4.02,49.56,5736.95
287488000,3.62,51.98,5736.95
287539200,3.19,54.09,5736.96
287590400,3.41,52.42,5736.97
287641600,3.80,51.53,5737.01
287692800,3.36,52.74,5736.98
287744000,3.83,50.33,5736.98
287795200,3.85,49.63,5736.99
287846400,4.55,49.75,5737.00
287897600,3.74,51.31,5737.00
287948800,3.68,51.46,5737.01
288000000,3.66,50.88,5737.01
288051200,3.60,51.71,5737.06
288102400,4.29,48.57,5737.02
288153600,3.76,50.76,5737.03
288204800,4.10,50.69,5737.04
288256000,4.61,48.39,5737.08
288307200,3.84,52.24,5737.05
288358400,4.06,49.60,5737.05
288409600,3.95,50.63,5737.06
288460800,4.31,50.00,5737.06
288512000,3.71,51.47,5737.07
288563200,3.77,51.04,5737.07
288614400,4.32,49.88,5737.08
288665600,4.39,48.70,5737.08
288716800,4.25,50.16,5737.09
288768000,4.52,50.41,5737.09
288819200,3.53,52.48,5737.10
288870400,3.59,53.39,5737.11
288921600,3.54,52.30,5737.15
288972800,3.40,52.28,5737.12
289024000,3.77,50.49,5737.12
289075200,3.19,53.16,5737.13
289126400,4.00,50.35,5737.13
289177600,4.42,50.27,5737.14
289228800,4.35,51.10,5737.18
289280000,3.77,50.63,5737.15
289331200,3.63,51.64,5737.16
289382400,4.29,49.62,5737.16
289433600,4.44,48.64,5737.17
